window_id,window_start_s,window_end_s,label,anomaly_type,mean,standard_deviation,rms,minimum,maximum,peak_to_peak,median,kurtosis,dominant_frequency_hz,spectral_energy,source_file
232,236.9903538259996,237.99132585000007,0,normal,1.1203505309367983,0.056416008983568994,1.1217700647815487,1.0033920121268656,1.2274781464449784,0.22408613431811286,1.1216890879383643,-1.0228999941024557,4.0,1.585043713222474,normal_20260817_100640.csv
233,237.99239423000017,238.98833668799944,0,normal,1.1224916458625958,0.057526185591268486,1.1239647490290787,0.9895707251126622,1.2184114329732794,0.22884070786061717,1.1272619260846166,-0.7316317977046958,4.0,1.6480861825652904,normal_20260817_100640.csv
234,238.99033883999982,239.98833934599952,0,normal,1.123729796952686,0.05884279514668967,1.1252693593535728,0.985651221274544,1.2376034138608376,0.25195219258629364,1.132867768100055,-1.0993696488726812,4.0,1.724737456680921,normal_20260817_100640.csv
235,239.99033827599942,240.99131517600017,0,normal,1.1226589769271678,0.055434587081034485,1.1240267665496224,1.0003785083657084,1.2365521824815966,0.2361736741158882,1.1238571356136413,-0.8263813768729613,4.0,1.5303905469200478,normal_20260817_100640.csv
236,240.9924212219994,241.9883381109994,0,normal,1.117412325516365,0.05837906443331943,1.1189362896876658,0.9854120052039148,1.226170171713535,0.24075816650962012,1.1144109251079692,-1.0086284300096788,4.0,1.697296284861416,normal_20260817_100640.csv
237,241.99034104099974,242.98833723699954,0,normal,1.1194377088407539,0.05678523703713272,1.1208770437117535,1.006124415765764,1.2186797979781234,0.21255538221235937,1.1163064498604314,-1.126343778130842,4.0,1.6063544030132308,normal_20260817_100640.csv
238,242.9903364820002,243.98844434900002,0,normal,1.1225886875921,0.05889588466307362,1.1241325930422976,0.9860523566221016,1.2239353291738908,0.23788297255178925,1.1262562585841642,-0.8093649046600886,4.0,1.727731342669134,normal_20260817_100640.csv
239,243.99035387499953,244.98833921499954,0,normal,1.1217070121517925,0.056399754161680825,1.1231240151381325,1.0130170235489628,1.2321161065419115,0.21909908299294867,1.123203346795165,-1.0381104128344827,4.0,1.5842027314380225,normal_20260817_100640.csv
240,244.99033679399963,245.98838417800016,0,normal,1.1254590127433752,0.058136127104466216,1.1269595372683086,1.011243753998016,1.2370502455438095,0.22580649154579358,1.1299236257375982,-0.9499578676456575,4.0,1.683267415394558,normal_20260817_100640.csv
241,245.99038259000008,246.98833737199948,0,normal,1.1244396176306732,0.060671138464556816,1.126075237601822,0.9820800934750687,1.2386169141425445,0.25653682066747574,1.131846924279074,-0.898783766042444,4.0,1.8331730206413577,normal_20260817_100640.csv
242,246.99033706199953,247.98960335499942,0,normal,1.1232606606908544,0.05753823741083219,1.124733373124493,0.992632363969662,1.2338862873052765,0.24125392333561446,1.1295870484384989,-0.862277674054182,4.0,1.6489160425042872,normal_20260817_100640.csv
243,247.99068108699976,248.98833868699967,0,normal,1.118844187250676,0.05844389459451447,1.1203695837356529,0.99017766587618,1.2211111128803962,0.23093344700421625,1.1279431102675346,-0.8740938103615967,4.0,1.7010702165257463,normal_20260817_100640.csv
244,248.99033763599982,249.99131499299983,0,normal,1.1176178592317356,0.05836862792864351,1.1191409991596233,1.0185647254838546,1.2241465721064613,0.2055818466226067,1.1185455645614084,-1.2980286466787785,4.0,1.6968622564372493,normal_20260817_100640.csv
245,249.9923911879996,250.9883383639999,0,normal,1.120782381669957,0.05903849725576538,1.1223362647709463,0.9818477529637678,1.2228163762397035,0.2409686232759357,1.1210990767991915,-0.8993886776499744,4.0,1.7359818439672545,normal_20260817_100640.csv
246,250.99034188799942,251.99089445499976,0,normal,1.1229833230613049,0.05844308826703343,1.124503062886002,0.9998233994061152,1.242026014220314,0.2422026148141987,1.1177838163079656,-1.0543375739199592,4.0,1.7013784740972193,normal_20260817_100640.csv
247,251.9919638350002,252.9883678469996,0,normal,1.124232655765349,0.05671042241766442,1.125662087973118,1.0108526153698174,1.2403778174411213,0.2295252020713039,1.1267692056708862,-1.0089711058093764,4.0,1.601883483254829,normal_20260817_100640.csv
248,252.9903631850002,253.98834246000024,0,normal,1.1202212653229247,0.059862248523636905,1.1218195808952525,0.9773605424816372,1.242889065846184,0.2655285233645468,1.129021372694069,-0.8319188236195787,4.0,1.7848822007547722,normal_20260817_100640.csv
249,253.99036172399974,254.98834072799946,0,normal,1.119549010588599,0.05975872563976712,1.1211427618283052,0.9948669911098668,1.2327763665807354,0.23790937547086866,1.121553480668666,-1.158727281376983,4.0,1.7784514249156995,normal_20260817_100640.csv
250,254.9903442699997,255.98835794600018,0,normal,1.1192854008297268,0.059286758466267776,1.1208544634518791,0.9978971389877817,1.235610848932624,0.23771370994484242,1.12231267033746,-1.0116927688911415,4.0,1.750575454275169,normal_20260817_100640.csv
251,255.99038784000004,256.9883492459994,0,normal,1.1174736309232272,0.0581723612315966,1.1189867467579764,0.9846708384023568,1.2406965986896232,0.2560257602872664,1.1179198808501438,-0.8027024672794845,4.0,1.685304344172195,normal_20260817_100640.csv
252,256.99034810299963,257.98834599699967,0,normal,1.122965422791588,0.058005945854800775,1.1244625518619995,1.0120932071701696,1.248645770424903,0.2365525632547334,1.1195649512198924,-0.9626674188587359,4.0,1.6756610666475789,normal_20260817_100640.csv
253,257.99033829899963,258.9883506979995,0,normal,1.1218943050146821,0.05800429221723785,1.123392776165131,0.9810728872005382,1.263557869668026,0.2824849824674879,1.1252091405601004,-0.8268065391790591,4.0,1.6758341020111798,normal_20260817_100640.csv
254,258.9903461849999,259.98833794300026,0,normal,1.1236409334722752,0.05938827178453512,1.125209275734963,0.9936737744350508,1.2488893706009352,0.2552155961658844,1.1303946655925088,-0.8088957779494077,4.0,1.7565033434061696,normal_20260817_100640.csv
255,259.9903407080001,260.9883374159999,0,normal,1.1246590175090674,0.060187043751452014,1.1262683454221734,0.991190965455194,1.2283823753213,0.23719140986610587,1.132223131719185,-0.8881486401602281,4.0,1.8040526381522968,normal_20260817_100640.csv
256,260.9903401439997,261.9883367100001,0,normal,1.1221325523204633,0.05499676192980178,1.1234794652328988,1.0124237749085112,1.2381686193729833,0.22574484446447207,1.1226446543764417,-0.7332955204391753,4.0,1.5063130343903393,normal_20260817_100640.csv
257,261.9903364009997,262.9883369729996,0,normal,1.12059384111715,0.05527237999499653,1.121956145640283,0.9984685523340232,1.2272736736359986,0.2288051213019754,1.1199588653160435,-0.997369700132523,4.0,1.5214949956232173,normal_20260817_100640.csv
258,262.9903384600002,263.98833714899956,0,normal,1.1192947644143878,0.056429721021281805,1.120716325864846,1.0169357501828715,1.2297127347474286,0.21277698456455707,1.1274508104569352,-1.0586291559418706,4.0,1.5858555074788756,normal_20260817_100640.csv
259,263.99033654399955,264.9883368310002,0,normal,1.1221861789804852,0.056842147436368166,1.123624870684162,0.9994430098810037,1.2401386777292287,0.24069566784822505,1.121153343660001,-0.9508223589265237,4.0,1.6090923384063474,normal_20260817_100640.csv
