name,start_s,end_s,xyz_points,observed_span_s,observed_rate_xyz_per_s,host_interval_max_ms,host_intervals_over_10ms,quality_flags_clear,gap_flagged_points,overrun_flagged_points,saturated_flagged_points,vector_ac_rms_g,mean_x_g,std_x_g,ac_rms_x_g,mean_y_g,std_y_g,ac_rms_y_g,mean_z_g,std_z_g,ac_rms_z_g
Lauf_1,205,210,1035,4.992417256,207.11409863775216,5.849672,0,True,0,0,0,0.19651661485303357,-0.21813246376811576,0.16673658785255394,0.16673658785255394,-0.027258550724637672,0.029912747380851142,0.029912747380851142,-1.0715542028985505,0.0996138430576416,0.0996138430576416
Lauf_1,210,215,1035,4.992511967,207.11016955685545,5.932357,0,True,0,0,0,0.1962119343234006,-0.21879565217391303,0.1668092064977252,0.1668092064977252,-0.026938260869565224,0.030096955161924607,0.030096955161924607,-1.07092115942029,0.09883311736715987,0.09883311736715987
Lauf_1,215,220,1036,4.997179057,207.11685296731204,5.828505,0,True,0,0,0,0.19656339786865468,-0.21876138996139016,0.1673966897319152,0.1673966897319152,-0.026498166023165997,0.02879681158809751,0.02879681158809751,-1.0713405405405423,0.09892553406895258,0.09892553406895258
Lauf_1,220,225,1035,4.993156036,207.0834543413015,5.813932,0,True,0,0,0,0.19668608554668796,-0.2190895652173913,0.1674903285326794,0.1674903285326794,-0.026904347826086965,0.029451178145192845,0.029451178145192845,-1.0710944927536237,0.09881818760508762,0.09881818760508762
Lauf_1,225,230,1035,4.992604654,207.1063245858201,5.848246,0,True,0,0,0,0.19604511621567744,-0.21882956521739094,0.1672014489088005,0.1672014489088005,-0.026685797101449242,0.029071747349099057,0.029071747349099057,-1.071207536231884,0.09814375467082137,0.09814375467082137
Lauf_1,230,235,1036,4.99706641,207.12152192510086,6.023746,0,True,0,0,0,0.19628464752656344,-0.2186973938223939,0.16703899321363752,0.16703899321363752,-0.02700260617760617,0.029782217605239376,0.029782217605239376,-1.071363127413127,0.09868463464651323,0.09868463464651323
Lauf_1,235,240,1035,4.992586573,207.10707463579922,5.987561,0,True,0,0,0,0.19645986609037228,-0.21959449275362286,0.16743018341235943,0.16743018341235943,-0.026749855072463764,0.029456930116070354,0.029456930116070354,-1.0712188405797103,0.09846777104661009,0.09846777104661009
Lauf_1,240,245,1035,4.99412811,207.04314691678985,5.925413,0,True,0,0,0,0.1971999862745519,-0.21917999999999982,0.16776783865495928,0.16776783865495928,-0.027036231884057984,0.029887283762979146,0.029887283762979146,-1.070793043478261,0.0992397962966375,0.0992397962966375
Lauf_1,245,250,1036,4.996655443,207.13855734238587,5.862395,0,True,0,0,0,0.19573989027742908,-0.2186672779922778,0.16649339564140245,0.16649339564140245,-0.027036486486486478,0.02996511003342811,0.02996511003342811,-1.0711259652509648,0.09846901052767786,0.09846901052767786
Lauf_1,250,255,1035,4.992680973,207.10315872209446,5.807783,0,True,0,0,0,0.19611961510481168,-0.21894637681159398,0.16694439791175653,0.16694439791175653,-0.026749855072463746,0.030175540651365046,0.030175540651365046,-1.071429855072464,0.09839668785654526,0.09839668785654526
Lauf_1,255,260,1036,4.99666643,207.13810187245178,5.807673,0,True,0,0,0,0.19596306360159646,-0.21939005791505767,0.166924749269033,0.166924749269033,-0.027040250965250916,0.02922273357939118,0.02922273357939118,-1.070700579150581,0.09840570217086925,0.09840570217086925
Lauf_1,260,265,1035,4.994016345,207.04778049740244,6.569523,0,True,0,0,0,0.1968551879034303,-0.21857710144927514,0.1679828899939779,0.1679828899939779,-0.02711536231884054,0.02967594392866269,0.02967594392866269,-1.0717878260869576,0.09824994669570504,0.09824994669570504
Lauf_1,265,270,1036,4.999422669,207.02390426353446,5.89971,0,True,0,0,0,0.19638991823696195,-0.21863716216216178,0.1673330946204819,0.1673330946204819,-0.027209652509652467,0.02916969230725786,0.02916969230725786,-1.0705123552123565,0.09857872225056147,0.09857872225056147
Lauf_1,270,275,1035,4.993500886,207.06915320651453,9.172314,0,True,0,0,0,0.19693836161727488,-0.2192327536231883,0.16715672208677199,0.16715672208677199,-0.026806376811594212,0.029409751215925817,0.029409751215925817,-1.0710944927536226,0.09989201705401449,0.09989201705401449
Lauf_1,275,280,1036,4.99636164,207.15073779167034,6.105839,0,True,0,0,0,0.19629911588196652,-0.21879150579150566,0.16706714209101217,0.16706714209101217,-0.026569691119691086,0.02942382200613976,0.02942382200613976,-1.071939092664093,0.09877323335871058,0.09877323335871058
Lauf_1,280,285,1035,4.994337903,207.03444982745293,5.969506,0,True,0,0,0,0.1956556725660347,-0.2190330434782608,0.16681248296619136,0.16681248296619136,-0.026572753623188384,0.028598204255170654,0.028598204255170654,-1.071395942028987,0.09816761404506569,0.09816761404506569
Lauf_1,285,290,1035,4.99460368,207.02343293832675,5.775155,0,True,0,0,0,0.19602312713025033,-0.21874289855072487,0.16653043456970607,0.16653043456970607,-0.027051304347826044,0.02955663499473039,0.02955663499473039,-1.070894782608696,0.09909130163508477,0.09909130163508477
Lauf_1,290,295,1036,4.998423152,207.06530210149762,5.967877,0,True,0,0,0,0.19458055782807904,-0.21902113899613865,0.16551802199539,0.16551802199539,-0.027251061776061795,0.02893505890797126,0.02893505890797126,-1.0712426640926629,0.09812308721912637,0.09812308721912637
Lauf_1,295,300,1034,4.988314264,207.08398575747793,5.987691,0,True,0,0,0,0.19524199323496738,-0.2188676982591873,0.16552259010401185,0.16552259010401185,-0.02722079303675049,0.03022693412129364,0.03022693412129364,-1.071217601547389,0.09903555190561297,0.09903555190561297
Lauf_2,0,5,1036,4.999147831,207.03528581049477,6.041989,0,True,0,0,0,0.019603997650871254,-0.22190472972972985,0.012672456177999782,0.012672456177999782,-0.02470627413127413,0.009473357745135743,0.009473357745135743,-1.0694997104247077,0.011575019280533306,0.011575019280533306
