frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
32.964654718629454,31.835937499999996,2.2241246989285132e-07,3.7057252520849845e-07,6.188728667746815e-07,1.2118578618760312e-06
33.16689186414252,32.03125,4.0921311516429376e-07,4.968438454372509e-07,7.966846871960825e-07,1.702741647797627e-06
33.36912900965559,32.22656250000001,4.731725786388183e-07,5.016500492620218e-07,9.562868281627166e-07,1.9311094560635567e-06
33.57136615516865,32.421875,3.580945996579894e-07,4.273818606184145e-07,7.332540240233521e-07,1.518730484299756e-06
33.773603300681714,32.6171875,2.3720559765536928e-07,3.796044946922249e-07,8.439569277687899e-07,1.460767020116384e-06
33.97584044619478,32.8125,5.185297051213838e-07,3.061831663603057e-07,9.66844048496763e-07,1.7915569199784525e-06
34.17807759170784,33.00781249999999,4.6994979258930193e-07,3.802201342315762e-07,6.940425935382798e-07,1.544212520359158e-06
34.38031473722091,33.203125,4.5118102373074803e-07,4.6340732219535636e-07,1.0400142478869364e-06,1.954602593813041e-06
34.58255188273397,33.3984375,4.2029331412603254e-07,7.643679270907037e-07,1.417521333992951e-06,2.6021825752096875e-06
34.78478902824703,33.59375,3.979925029270938e-07,9.119508404624964e-07,1.502029407909028e-06,2.8119727512986184e-06
34.9870261737601,33.7890625,4.245523815283355e-07,5.068544344731949e-07,8.654137763900011e-07,1.7968205923915315e-06
35.18926331927316,33.984375,4.5748908154897264e-07,3.658837327372548e-07,6.983007419369946e-07,1.521673556223222e-06
35.391500464786226,34.1796875,4.7266589638705557e-07,4.92334893398125e-07,1.101569784094769e-06,2.0665705738799496e-06
35.59373761029929,34.37500000000001,3.4858394570489175e-07,4.7027650063462637e-07,8.164591200016684e-07,1.6353195663411864e-06
35.79597475581235,34.5703125,3.472798678954669e-07,4.734712991248147e-07,8.407292959293603e-07,1.6614804629496418e-06
35.99821190132542,34.765625,4.612939997045155e-07,6.774600099187306e-07,1.0506264264483876e-06,2.189380436071634e-06
36.200449046838486,34.9609375,4.363121003479974e-07,7.100413768665773e-07,8.247798007831824e-07,1.971133277997757e-06
36.402686192351545,35.15624999999999,2.2546766034325944e-07,5.277128648917684e-07,6.254584000911105e-07,1.3786389253261385e-06
36.60492333786461,35.3515625,2.735095318984075e-07,5.937540081710024e-07,1.0237644447868475e-06,1.8910279848562574e-06
36.80716048337768,35.546875,2.644190913022426e-07,4.934490672107005e-07,8.867178519280835e-07,1.6445860104410265e-06
37.00939762889074,35.7421875,2.3498772131650255e-07,4.24481631776506e-07,9.691513715832487e-07,1.6286207246762573e-06
37.211634774403805,35.9375,4.233998459692046e-07,4.7762814191993e-07,5.009795249881387e-07,1.4020075128772733e-06
37.41387191991687,36.13281250000001,4.74199170932201e-07,4.361417832865874e-07,6.216566914793532e-07,1.5319976456981416e-06
37.61610906542993,36.328125,3.5443029655532305e-07,3.8349562203089115e-07,5.513853240007165e-07,1.2893112425869307e-06
37.818346210943,36.5234375,2.5449753839164323e-07,3.8852069312112805e-07,9.579342100387583e-07,1.6009524415515296e-06
38.02058335645606,36.71875,3.038772172405649e-07,4.206305445185104e-07,1.0575942544940622e-06,1.7821020162531374e-06
