phase,start_s,end_s,xyz_points,vector_ac_rms_mg,hann_psd_rms_mg,largest_psd_bin_hz,band_0_power_g2,band_0_fraction,band_1_power_g2,band_1_fraction,band_2_power_g2,band_2_fraction,band_3_power_g2,band_3_fraction,band_4_power_g2,band_4_fraction
normal_after,210,215,1036,32.49054801545492,32.534000020609206,39.39785758753163,1.8524354342916758e-05,0.01750167730887087,3.599064744554581e-05,0.03400370593591765,0.0009040898155802086,0.8541775825278214,5.357245076845803e-05,0.050614867791785735,4.625581893204782e-05,0.04370216643560449
normal_after,215,220,1036,32.86459773834242,32.682201546297634,39.39785758753163,1.602942131241568e-05,0.015008339359792598,3.890316117573511e-05,0.03642501084190103,0.000922744846381373,0.8639655497896618,5.015699422351584e-05,0.046961969237817584,4.0199882911431844e-05,0.03763913077082708
normal_after,220,225,1036,33.23077141717313,33.399200626648934,39.39785758753163,1.8862415705539074e-05,0.01691024236625007,3.746456981160638e-05,0.03358715901248629,0.0009589167343768706,0.8596732592742153,6.019325293960804e-05,0.0539635278912265,4.000627729892303e-05,0.03586581145582182
normal_after,225,230,1035,32.77557975620554,32.80275140334866,39.435923150418134,1.8365558883288306e-05,0.0170693924198627,3.829521185197105e-05,0.035592491524877125,0.0009245307750798784,0.8592811525293852,5.5997149421429724e-05,0.05204509832465993,3.8746430721245344e-05,0.03601186520121529
normal_after,230,235,1036,32.65018307254145,32.83338235465329,39.39785758753163,2.2365784028005814e-05,0.020748047127272486,3.6854485757252954e-05,0.03418876827145396,0.000925874121643937,0.8589048291683445,5.523843907735407e-05,0.05124299402063484,3.763773177383348e-05,0.0349153614122941
normal_after,235,240,1036,33.003400667519344,32.10090119896457,39.39785758753163,2.427059329690583e-05,0.02355337272556298,3.856904574377281e-05,0.03742929144580005,0.0008572201293449606,0.8318884078079447,5.865737382507468e-05,0.056923989121468996,5.173372271210162e-05,0.05020493889922316
normal_after,240,245,1036,33.06861947194476,33.24727921525794,39.39785758753163,1.9729886864000946e-05,0.017849482811335818,3.492927613891219e-05,0.03160025794124014,0.0009576117043353386,0.8663442306734762,5.0451911475907224e-05,0.04564347139422092,4.262503840500028e-05,0.03856255717972703
normal_after,245,250,1036,33.1267325197722,32.97217891465316,39.39785758753163,2.254940112136648e-05,0.02074276033851802,3.9737200814667266e-05,0.03655348665739894,0.0009217750535343549,0.8479231407778103,5.871625204532947e-05,0.05401195080956019,4.431950639469778e-05,0.04076866141671276
normal_after,250,255,1036,33.18327922528987,33.069541796611105,39.39785758753163,2.18982688720305e-05,0.020025688472192667,3.581047348363468e-05,0.03274822271183891,0.0009417786170127747,0.861244571627251,5.278468545659361e-05,0.04827092375354547,4.12368701088062e-05,0.037710593435172086
normal_after,255,260,1036,34.315830270998205,34.197005469671986,39.39785758753163,1.9916092905569126e-05,0.017031038428120666,3.242983221587919e-05,0.02773203164420371,0.0010155804805070188,0.8684630199494453,5.5587300770227214e-05,0.04753489853768021,4.5886092070718265e-05,0.0392390114405501
normal_after,260,265,1036,33.477436208477,33.86592256859556,39.39785758753163,1.7547975731415352e-05,0.015300679662128022,3.468826182165393e-05,0.030245880795182953,0.0009969185314075758,0.8692473326708972,5.9917625666185076e-05,0.05224422522948486,3.7803176845318185e-05,0.032961881642307025
normal_after,265,270,1036,33.416947003179644,33.22262794866933,39.39785758753163,1.9072671571044234e-05,0.017282719631612892,3.9599616828755396e-05,0.03588323075880495,0.0009545902159608154,0.8650028394857067,5.377008868311593e-05,0.04872381741675295,3.6536288335171545e-05,0.03310739270712281
normal_after,270,275,1036,33.95555171259272,34.22412892308821,39.39785758753163,1.594825271325782e-05,0.013616625054202138,3.520177595934306e-05,0.03005529151679003,0.0010114739588201493,0.8635969028691184,6.0167505171719176e-05,0.05137104190034562,4.8442396039555495e-05,0.0413601386595441
normal_after,275,280,1036,33.62518451273464,33.6869152107017,39.39785758753163,1.8765448408698957e-05,0.016536804351144047,4.024255850240857e-05,0.035463224861458996,0.000976714213517717,0.8607165416008222,5.58965967650311e-05,0.04925813998505979,4.314990898997446e-05,0.03802528920151457
normal_after,280,285,1036,33.44158220793251,33.23555890753417,39.39785758753163,1.7566831167567522e-05,0.015904477367427027,3.461295835235814e-05,0.03133752510533191,0.0009695380755190405,0.8777904353871321,4.604896682494103e-05,0.04169134112319735,3.6754288933501766e-05,0.03327622101691185
normal_after,285,290,1036,33.96665971416911,34.42545988058151,39.39785758753163,1.7449213582392324e-05,0.014725041679860242,3.7556998340602506e-05,0.03169359830026176,0.0010228616598601651,0.8631724577760009,6.123457635813604e-05,0.051674631917624524,4.5900213430657e-05,0.038734270326252734
normal_after,290,295,1036,33.67021442400366,33.897432040745755,39.39785758753163,2.2077247763997184e-05,0.019214380810511994,3.646012579269695e-05,0.031732159228764774,0.0010060920536435103,0.875627073437184,4.989597711544187e-05,0.04342571662270965,3.4470651384412894e-05,0.03000066990082978
normal_after,295,300,1036,33.80081041443581,33.97792957296242,39.39785758753163,2.3805301161618603e-05,0.020620809861194838,3.5525951092433295e-05,0.03077356079814299,0.0009927606996211387,0.8599567586047012,5.615310436109262e-05,0.048641371108249,4.618589588730354e-05,0.04000749962771194
