frequency_hz_observed,frequency_hz_nominal,psd_x_g2_per_hz,psd_y_g2_per_hz,psd_z_g2_per_hz,summed_xyz_psd_g2_per_hz
43.90245068050258,42.38281249999999,4.3906158658426485e-07,4.894465664912285e-07,8.378509196360764e-07,1.7663590727115698e-06
44.10476612142656,42.57812499999999,4.999590882430446e-07,3.6471829390550713e-07,8.006360106820924e-07,1.665313392830644e-06
44.30708156235053,42.77343749999999,5.031975983710711e-07,3.987370009840167e-07,8.463726464392829e-07,1.7483072457943708e-06
44.50939700327451,42.96875,5.01448281132424e-07,4.7577470140327025e-07,1.06534813857946e-06,2.0425711211151544e-06
44.71171244419848,43.1640625,5.010713709033105e-07,5.12517348839679e-07,8.969037864807926e-07,1.910492506223782e-06
44.91402788512246,43.359375,4.303899562497527e-07,5.300359057374312e-07,9.041329959049395e-07,1.8645588578921235e-06
45.11634332604643,43.5546875,3.661785079610235e-07,4.426831925533507e-07,8.550029613836747e-07,1.663864661898049e-06
45.31865876697041,43.75,4.465883671223868e-07,4.18190550593128e-07,8.491720415406278e-07,1.7139509592561427e-06
45.52097420789438,43.9453125,4.734922010250538e-07,3.5169811629183663e-07,8.216995363403725e-07,1.6468898536572628e-06
45.72328964881836,44.14062499999999,4.3443832544624166e-07,4.789565171998912e-07,9.136802782505448e-07,1.8270751208966778e-06
45.925605089742334,44.33593749999999,3.971543437880942e-07,5.292910718133359e-07,1.1123674397781773e-06,2.0388128553796076e-06
46.12792053066631,44.53124999999999,4.77132122231501e-07,4.008123125698762e-07,8.700749668485284e-07,1.7480194016499055e-06
