axis,frequency_hz,mean_amplitude_g,mean_psd_g2_per_hz
x_g,82.81940763292651,0.00047686613018935604,2.7169140420873055e-07
x_g,83.22340474333103,0.000542429514789623,3.4040378092815833e-07
x_g,83.62740185373555,0.000628645220558469,4.4971643154655924e-07
x_g,84.03139896414007,0.0005452944220515541,3.12923362931944e-07
x_g,84.43539607454458,0.0005821565397124215,3.428277793966704e-07
x_g,84.83939318494912,0.000672909794422835,4.675882784181526e-07
x_g,85.24339029535363,0.0005923133518855805,3.6555548640677485e-07
x_g,85.64738740575815,0.0005412789384282134,3.361620276744661e-07
x_g,86.05138451616267,0.0006561550454404193,4.2659797938988196e-07
x_g,86.45538162656719,0.0006582798267380402,5.085220158901031e-07
x_g,86.8593787369717,0.0006123792844043218,4.234949126897192e-07
x_g,87.26337584737622,0.00048277174942882716,2.5534679615440446e-07
x_g,87.66737295778074,0.0006457978485244692,4.2897670572956285e-07
x_g,88.07137006818527,0.0007047404741239481,5.023564195113079e-07
x_g,88.47536717858979,0.0006672364778237838,5.084823318398976e-07
x_g,88.87936428899431,0.0004924334194702813,2.8339461469880955e-07
x_g,89.28336139939883,0.0006015528703136059,3.381179029617553e-07
