name,axis,frequency_hz,psd_g2_per_hz
PRE_1,x_g,75.085572280505,3.613951277338537e-07
PRE_1,x_g,75.48925815298084,4.212398831585913e-07
PRE_1,x_g,75.89294402545667,4.405680977430382e-07
PRE_1,x_g,76.2966298979325,4.0482588687887626e-07
PRE_1,x_g,76.70031577040834,3.730762432617447e-07
PRE_1,x_g,77.10400164288417,4.2105594650356394e-07
PRE_1,x_g,77.50768751536,3.6907190810241856e-07
PRE_1,x_g,77.91137338783584,3.0496011425868343e-07
PRE_1,x_g,78.31505926031167,3.8792394785656574e-07
PRE_1,x_g,78.7187451327875,2.8884977116061223e-07
PRE_1,x_g,79.12243100526334,2.887516852263382e-07
PRE_1,x_g,79.52611687773917,3.956198760569718e-07
PRE_1,x_g,79.929802750215,4.1291879952439704e-07
PRE_1,x_g,80.33348862269084,2.794936175879339e-07
PRE_1,x_g,80.73717449516667,3.393364754683575e-07
PRE_1,x_g,81.1408603676425,2.9374296677210785e-07
PRE_1,x_g,81.54454624011834,3.378002786983931e-07
PRE_1,x_g,81.94823211259417,3.780067663258492e-07
PRE_1,x_g,82.35191798507,3.728660138447958e-07
PRE_1,x_g,82.75560385754584,4.232998683297184e-07
PRE_1,x_g,83.15928973002167,6.316173583355423e-07
PRE_1,x_g,83.5629756024975,5.313564833000135e-07
PRE_1,x_g,83.96666147497334,4.4505389540807795e-07
PRE_1,x_g,84.37034734744917,3.7298904971182674e-07
PRE_1,x_g,84.774033219925,4.5536778174166457e-07
PRE_1,x_g,85.17771909240084,5.704693378395286e-07
PRE_1,x_g,85.58140496487667,4.620592472034147e-07
PRE_1,x_g,85.9850908373525,2.856775652817221e-07
PRE_1,x_g,86.38877670982835,2.7960948712981277e-07
PRE_1,x_g,86.79246258230418,3.222614744424484e-07
PRE_1,x_g,87.19614845478002,4.1463769618287576e-07
PRE_1,x_g,87.59983432725585,4.180523053128047e-07
PRE_1,x_g,88.00352019973168,3.805182016416616e-07
PRE_1,x_g,88.40720607220752,3.070066468159907e-07
PRE_1,x_g,88.81089194468335,4.1434783458185555e-07
PRE_1,x_g,89.21457781715918,5.457755055183706e-07
PRE_1,x_g,89.61826368963501,5.464036401717456e-07
PRE_1,x_g,90.02194956211085,5.126034208815689e-07
PRE_1,x_g,90.42563543458668,4.105948997275019e-07
PRE_1,x_g,90.82932130706251,4.0991447140173594e-07
PRE_1,x_g,91.23300717953835,3.2913100055816873e-07
PRE_1,x_g,91.63669305201418,3.3831571621039515e-07
PRE_1,x_g,92.04037892449001,3.001534506959749e-07
PRE_1,x_g,92.44406479696585,4.0291781375052267e-07
PRE_1,x_g,92.84775066944168,3.497751208933635e-07
PRE_1,x_g,93.25143654191751,3.937230051987791e-07
PRE_1,x_g,93.65512241439335,3.7361555856981115e-07
PRE_1,x_g,94.05880828686918,2.239587710284331e-07
PRE_1,x_g,94.46249415934501,3.198201184625895e-07
PRE_1,x_g,94.86618003182085,2.386464431917187e-07
PRE_1,x_g,95.26986590429668,2.277636653708427e-07
PRE_1,x_g,95.67355177677251,3.5517632792793486e-07
PRE_1,x_g,96.07723764924835,3.5964525576634196e-07
PRE_1,x_g,96.48092352172418,3.661830178379324e-07
PRE_1,x_g,96.88460939420001,3.727431471392656e-07
PRE_1,x_g,97.28829526667585,4.433241229412507e-07
PRE_1,x_g,97.69198113915168,3.687323934094606e-07
PRE_1,x_g,98.09566701162751,3.7048157170188824e-07
PRE_1,x_g,98.49935288410335,4.705315571770094e-07
PRE_1,x_g,98.90303875657918,4.501080035229774e-07
PRE_1,x_g,99.30672462905501,5.139686235193943e-07
PRE_1,x_g,99.71041050153084,4.943263953571646e-07
PRE_1,x_g,100.11409637400668,4.3175986338980666e-07
PRE_1,x_g,100.51778224648251,2.7505612553035184e-07
PRE_1,x_g,100.92146811895834,4.5514763708170983e-07
PRE_1,x_g,101.32515399143418,4.02089065208251e-07
PRE_1,x_g,101.72883986391001,3.9469498294804286e-07
PRE_1,x_g,102.13252573638584,4.5278829450750977e-07
PRE_1,x_g,102.53621160886168,4.97240518276885e-07
PRE_1,x_g,102.93989748133751,5.255743084660723e-07
PRE_1,x_g,103.34358335381334,2.836393309594145e-07
PRE_1,y_g,0.0,5.760279841377788e-08
PRE_1,y_g,0.4036858724758334,1.8567912700641166e-07
PRE_1,y_g,0.8073717449516667,2.2172994672325076e-07
PRE_1,y_g,1.2110576174275,3.886827605489461e-07
PRE_1,y_g,1.6147434899033335,3.954111936716276e-07
PRE_1,y_g,2.018429362379167,3.963724131652203e-07
PRE_1,y_g,2.422115234855,3.912308576610162e-07
PRE_1,y_g,2.825801107330834,3.637669343323738e-07
PRE_1,y_g,3.229486979806667,3.5418393668454804e-07
PRE_1,y_g,3.6331728522825,3.3144349841429207e-07
