window,window_start_ns,window_complete_ns,elapsed_s,method,input_sha256,dispatch_ns,worker_start_ns,decision_ns,processing_ms,dispatch_to_decision_ms,score,threshold,prediction,error,window_to_decision_ms
148,10227585463702,10228197537484,91.3965137,tflite_autoencoder,c0d54355b6f61ad36e6b82559f20f988b889757ffcd9efa9b903836785edfc5b,10228198532965,10228198766187,10228201689557,2.92337,3.156592,0.22110258018142057,0.47720259914362284,0,,4.152073
148,10227585463702,10228197537484,91.416521492,isolation_forest,c0d54355b6f61ad36e6b82559f20f988b889757ffcd9efa9b903836785edfc5b,10228198532965,10228199123632,10228221697349,22.573717,23.164384,0.38160504741013607,0.4833547401595273,0,,24.159865
148,10227585463702,10228197537484,91.393894201,rms,c0d54355b6f61ad36e6b82559f20f988b889757ffcd9efa9b903836785edfc5b,10228198532965,10228198932521,10228199070058,0.137537,0.537093,0.496007960257001,1.296361072562011,0,,1.532574
149,10228203179834,10228813885136,92.013928777,tflite_autoencoder,226d14a1ff829d196209fb4c91bede288e1391939f675cd0bee26bf800f17df6,10228814931284,10228815598283,10228819104634,3.506351,4.17335,0.22497636630147522,0.47720259914362284,0,,5.219498
149,10228203179834,10228813885136,92.034691217,isolation_forest,226d14a1ff829d196209fb4c91bede288e1391939f675cd0bee26bf800f17df6,10228814931284,10228815848339,10228839867074,24.018735,24.93579,0.38537028696130743,0.4833547401595273,0,,25.981938
149,10228203179834,10228813885136,92.010351963,rms,226d14a1ff829d196209fb4c91bede288e1391939f675cd0bee26bf800f17df6,10228814931284,10228815224802,10228815527820,0.303018,0.596536,0.5021742984081881,1.296361072562011,0,,1.642684
150,10228821662652,10229431390287,92.629318078,tflite_autoencoder,4de77b56f9c4314be7a5d3f4591089cf257ad1f0f1c160dfeb222b7649430c84,10229432260935,10229432751268,10229434493935,1.742667,2.233,0.22983762387711815,0.47720259914362284,0,,3.103648
150,10228821662652,10229431390287,92.646307611,isolation_forest,4de77b56f9c4314be7a5d3f4591089cf257ad1f0f1c160dfeb222b7649430c84,10229432260935,10229432866972,10229451483468,18.616496,19.222533,0.38634199890552096,0.4833547401595273,0,,20.093181
150,10228821662652,10229431390287,92.627533393,rms,4de77b56f9c4314be7a5d3f4591089cf257ad1f0f1c160dfeb222b7649430c84,10229432260935,10229432448157,10229432709250,0.261093,0.448315,0.5055701946002216,1.296361072562011,0,,1.318963
151,10229438198508,10230049274994,93.248978784,tflite_autoencoder,5e531de3a88c95ca20923e43a724872792416cd741be06bbb69ec9e2b638a57c,10230050812272,10230053741919,10230054154641,0.412722,3.342369,0.23057855178882627,0.47720259914362284,0,,4.879647
151,10229438198508,10230049274994,93.26666954,isolation_forest,5e531de3a88c95ca20923e43a724872792416cd741be06bbb69ec9e2b638a57c,10230050812272,10230051089309,10230071845397,20.756088,21.033125,0.38047636931742435,0.4833547401595273,0,,22.570403
151,10229438198508,10230049274994,93.248440785,rms,5e531de3a88c95ca20923e43a724872792416cd741be06bbb69ec9e2b638a57c,10230050812272,10230053435401,10230053616642,0.181241,2.80437,0.508295338608863,1.296361072562011,0,,4.341648
152,10230055216141,10230667194072,93.866618751,tflite_autoencoder,b9a3654f921df0176000992c13f9a3f626fb80f5e59b142d46955615abb01eff,10230667923702,10230668492368,10230671794608,3.30224,3.870906,0.23181222083535413,0.47720259914362284,0,,4.600536
152,10230055216141,10230667194072,93.888400857,isolation_forest,b9a3654f921df0176000992c13f9a3f626fb80f5e59b142d46955615abb01eff,10230667923702,10230668622609,10230693576714,24.954105,25.653012,0.3853049488208348,0.4833547401595273,0,,26.382642
152,10230055216141,10230667194072,93.8632714,rms,b9a3654f921df0176000992c13f9a3f626fb80f5e59b142d46955615abb01eff,10230667923702,10230668165183,10230668447257,0.282074,0.523555,0.5021382923930748,1.296361072562011,0,,1.253185
153,10230673751811,10231284577632,94.483252514,tflite_autoencoder,1ce1ce899fa9f270df1f5b5517a781410e7808b0fa0db646e1eb4dc2bf5b672c,10231285522502,10231287932742,10231288428371,0.495629,2.905869,0.22821009558724137,0.47720259914362284,0,,3.850739
153,10230673751811,10231284577632,94.506084102,isolation_forest,1ce1ce899fa9f270df1f5b5517a781410e7808b0fa0db646e1eb4dc2bf5b672c,10231285522502,10231286076113,10231311259959,25.183846,25.737457,0.3850014046843686,0.4833547401595273,0,,26.682327
153,10230673751811,10231284577632,94.480855422,rms,1ce1ce899fa9f270df1f5b5517a781410e7808b0fa0db646e1eb4dc2bf5b672c,10231285522502,10231285741168,10231286031279,0.290111,0.508777,0.5024509997579593,1.296361072562011,0,,1.453647
154,10231291575834,10231901785247,95.100511667,tflite_autoencoder,bb95d9cd979264489394e2746c863766f85d22e805e1d950c6ce524bd98d0c82,10231902751154,10231903356709,10231905687524,2.330815,2.93637,0.2663938520435707,0.47720259914362284,0,,3.902277
154,10231291575834,10231901785247,95.127613197,isolation_forest,bb95d9cd979264489394e2746c863766f85d22e805e1d950c6ce524bd98d0c82,10231902751154,10231903514431,10231932789054,29.274623,30.0379,0.382996869847001,0.4833547401595273,0,,31.003807
154,10231291575834,10231901785247,95.098125982,rms,bb95d9cd979264489394e2746c863766f85d22e805e1d950c6ce524bd98d0c82,10231902751154,10231902998246,10231903301839,0.303593,0.550685,0.511873409187226,1.296361072562011,0,,1.516592
155,10231907310764,10232519496603,95.715947134,tflite_autoencoder,79b3978157760d019ec507ff5439bae10185b0c561c8fe0ca30a45c785dcf484,10232520173917,10232520777750,10232521122991,0.345241,0.949074,0.23744431093597,0.47720259914362284,0,,1.626388
155,10231907310764,10232519496603,95.752244607,isolation_forest,79b3978157760d019ec507ff5439bae10185b0c561c8fe0ca30a45c785dcf484,10232520173917,10232521211769,10232557420464,36.208695,37.246547,0.3852743183064095,0.4833547401595273,0,,37.923861
155,10231907310764,10232519496603,95.71554819,rms,79b3978157760d019ec507ff5439bae10185b0c561c8fe0ca30a45c785dcf484,10232520173917,10232520486028,10232520724047,0.238019,0.55013,0.5125909230241135,1.296361072562011,0,,1.227444
156,10232527812267,10233136846496,96.336289878,tflite_autoencoder,7a1bc694442409e2d0ae039b9127d7fe7c81e1573d68594c29f20e2059b20934,10233137552699,10233138124088,10233141465735,3.341647,3.913036,0.24247857182974078,0.47720259914362284,0,,4.619239
156,10232527812267,10233136846496,96.359625651,isolation_forest,7a1bc694442409e2d0ae039b9127d7fe7c81e1573d68594c29f20e2059b20934,10233137552699,10233138256977,10233164801508,26.544531,27.248809,0.38976610253407307,0.4833547401595273,0,,27.955012
156,10232527812267,10233136846496,96.332905768,rms,7a1bc694442409e2d0ae039b9127d7fe7c81e1573d68594c29f20e2059b20934,10233137552699,10233137802773,10233138081625,0.278852,0.528926,0.508230964375746,1.296361072562011,0,,1.235129
157,10233143238661,10233755506444,96.957278604,tflite_autoencoder,22ea6e26db2b00ed6dbc17c215fed872bee4855b7a25964d9bf7ce1c766146bd,10233756444074,10233756994129,10233762454461,5.460332,6.010387,0.2151181575618558,0.47720259914362284,0,,6.948017
157,10233143238661,10233755506444,96.978849414,isolation_forest,22ea6e26db2b00ed6dbc17c215fed872bee4855b7a25964d9bf7ce1c766146bd,10233756444074,10233757136759,10233784025271,26.888512,27.581197,0.38109341169240746,0.4833547401595273,0,,28.518827
157,10233143238661,10233755506444,96.951771457,rms,22ea6e26db2b00ed6dbc17c215fed872bee4855b7a25964d9bf7ce1c766146bd,10233756444074,10233756665314,10233756947314,0.282,0.50324,0.4989883427799311,1.296361072562011,0,,1.44087
158,10233763750924,10234372760449,97.57069535,tflite_autoencoder,badb53a9106324271bb2db7b7e623e6d6452e543218e14508682b9b8d94280cd,10234373824486,10234374340115,10234375871207,1.531092,2.046721,0.2064606284561882,0.47720259914362284,0,,3.110758
158,10233763750924,10234372760449,97.58888279,isolation_forest,badb53a9106324271bb2db7b7e623e6d6452e543218e14508682b9b8d94280cd,10234373824486,10234374451134,10234394058647,19.607513,20.234161,0.38067045721042747,0.4833547401595273,0,,21.298198
158,10233763750924,10234372760449,97.569120425,rms,badb53a9106324271bb2db7b7e623e6d6452e543218e14508682b9b8d94280cd,10234373824486,10234374033171,10234374296282,0.263111,0.471796,0.4777919957806049,1.296361072562011,0,,1.535833
159,10234377453059,10234989185139,98.185249633,tflite_autoencoder,4d5e36825d9c4343defe08e934bb4d8548adedb9031411e9aca3c777abfd734f,10234989668472,10234990151713,10234990425490,0.273777,0.757018,0.25835486437636845,0.47720259914362284,0,,1.240351
159,10234377453059,10234989185139,98.203381518,isolation_forest,4d5e36825d9c4343defe08e934bb4d8548adedb9031411e9aca3c777abfd734f,10234989668472,10234990912083,10235008557375,17.645292,18.888903,0.38386068516516697,0.4833547401595273,0,,19.372236
159,10234377453059,10234989185139,98.184917411,rms,4d5e36825d9c4343defe08e934bb4d8548adedb9031411e9aca3c777abfd734f,10234989668472,10234989833972,10234990093268,0.259296,0.424796,0.5183780936342574,1.296361072562011,0,,0.908129
160,10234994849656,10235606658643,98.807009359,tflite_autoencoder,7b33f45da9c74f48dbee3be78762e149415910eeafa3f35d6ee9bb330c786de9,10235607428273,10235607923106,10235612185216,4.26211,4.756943,0.24404086995655896,0.47720259914362284,0,,5.526573
160,10234994849656,10235606658643,98.82557191,isolation_forest,7b33f45da9c74f48dbee3be78762e149415910eeafa3f35d6ee9bb330c786de9,10235607428273,10235608049754,10235630747767,22.698013,23.319494,0.3803833911589907,0.4833547401595273,0,,24.089124
160,10234994849656,10235606658643,98.802706879,rms,7b33f45da9c74f48dbee3be78762e149415910eeafa3f35d6ee9bb330c786de9,10235607428273,10235607629884,10235607882736,0.252852,0.454463,0.5064557392832734,1.296361072562011,0,,1.224093
161,10235613270883,10236223895815,99.421874717,tflite_autoencoder,802195ca6cc6f4ae2d9fc0a2d39734e7d65617f8f3fe17b2bb1bb0c550250eda,10236224646204,10236226657500,10236227050574,0.393074,2.40437,0.21714500838273013,0.47720259914362284,0,,3.154759
161,10235613270883,10236223895815,99.438320046,isolation_forest,802195ca6cc6f4ae2d9fc0a2d39734e7d65617f8f3fe17b2bb1bb0c550250eda,10236224646204,10236225146574,10236243495903,18.349329,18.849699,0.38400685949750246,0.4833547401595273,0,,19.600088
161,10235613270883,10236223895815,99.419932217,rms,802195ca6cc6f4ae2d9fc0a2d39734e7d65617f8f3fe17b2bb1bb0c550250eda,10236224646204,10236224833537,10236225108074,0.274537,0.46187,0.5169090752082537,1.296361072562011,0,,1.212259
162,10236232238054,10236842922190,100.04076574,tflite_autoencoder,8f2211e398531b9856f0859d3ff960d3c1320b0853e28a6f54e9d792ed59cc3b,10236843755560,10236844275171,10236845941597,1.666426,2.186037,0.2468030107678736,0.47720259914362284,0,,3.019407
162,10236232238054,10236842922190,100.057315236,isolation_forest,8f2211e398531b9856f0859d3ff960d3c1320b0853e28a6f54e9d792ed59cc3b,10236843755560,10236844394153,10236862491093,18.09694,18.735533,0.38695580085650777,0.4833547401595273,0,,19.568903
162,10236232238054,10236842922190,100.039054629,rms,8f2211e398531b9856f0859d3ff960d3c1320b0853e28a6f54e9d792ed59cc3b,10236843755560,10236843955986,10236844230486,0.2745,0.474926,0.5108892729009418,1.296361072562011,0,,1.308296
163,10236847448781,10237459359010,100.657798097,tflite_autoencoder,ce528e8425b6eb4ff54333d3cd88e88902335626d52ea603ed599335bb4c56a2,10237459870140,10237462224269,10237462973954,0.749685,3.103814,0.2504111715035213,0.47720259914362284,0,,3.614944
163,10236847448781,10237459359010,100.673085038,isolation_forest,ce528e8425b6eb4ff54333d3cd88e88902335626d52ea603ed599335bb4c56a2,10237459870140,10237460321658,10237478260895,17.939237,18.390755,0.3815369299042241,0.4833547401595273,0,,18.901885
163,10236847448781,10237459359010,100.655107431,rms,ce528e8425b6eb4ff54333d3cd88e88902335626d52ea603ed599335bb4c56a2,10237459870140,10237460072269,10237460283288,0.211019,0.413148,0.5215285829013898,1.296361072562011,0,,0.924278
164,10237464150639,10238076090886,101.27698925,tflite_autoencoder,f0f436a4b0dca8f469df79ca3dfa6ae475c73a0aea32009aa3e1a437a3c5605e,10238079371589,10238079759070,10238082165107,2.406037,2.793518,0.25592099780300553,0.47720259914362284,0,,6.074221
164,10237464150639,10238076090886,101.292869635,isolation_forest,f0f436a4b0dca8f469df79ca3dfa6ae475c73a0aea32009aa3e1a437a3c5605e,10238079371589,10238079900848,10238098045492,18.144644,18.673903,0.38968345230501267,0.4833547401595273,0,,21.954606
164,10237464150639,10238076090886,101.274539287,rms,f0f436a4b0dca8f469df79ca3dfa6ae475c73a0aea32009aa3e1a437a3c5605e,10238079371589,10238079522422,10238079715144,0.192722,0.343555,0.5291184026544522,1.296361072562011,0,,3.624258
165,10238083811143,10238694236817,101.892094126,tflite_autoencoder,8c041ed6d814f24880d29dbc189401136ca05aa3e7842915b63136ebdcdfae83,10238695081798,10238695572057,10238697269983,1.697926,2.188185,0.2526308317204761,0.47720259914362284,0,,3.033166
165,10238083811143,10238694236817,101.910164474,isolation_forest,8c041ed6d814f24880d29dbc189401136ca05aa3e7842915b63136ebdcdfae83,10238695081798,10238695680835,10238715340331,19.659496,20.258533,0.3824845505884282,0.4833547401595273,0,,21.103514
165,10238083811143,10238694236817,101.890353997,rms,8c041ed6d814f24880d29dbc189401136ca05aa3e7842915b63136ebdcdfae83,10238695081798,10238695279057,10238695529854,0.250797,0.448056,0.5132568348354386,1.296361072562011,0,,1.293037
166,10238698707834,10239312846415,102.511549038,tflite_autoencoder,ae575789f31a885e7a571553e846790625c2ba7c3d351388719024627f064806,10239313749229,10239314322174,10239316724895,2.402721,2.975666,0.2191549594863448,0.47720259914362284,0,,3.87848
166,10238698707834,10239312846415,102.533963959,isolation_forest,ae575789f31a885e7a571553e846790625c2ba7c3d351388719024627f064806,10239313749229,10239314451914,10239339139816,24.687902,25.390587,0.38411439316433404,0.4833547401595273,0,,26.293401
166,10238698707834,10239312846415,102.509096928,rms,ae575789f31a885e7a571553e846790625c2ba7c3d351388719024627f064806,10239313749229,10239313992711,10239314272785,0.280074,0.523556,0.5053665010967697,1.296361072562011,0,,1.42637
167,10239318299765,10239929145921,103.127718581,tflite_autoencoder,b2e33faadd6fca151c7e8ee0e3c33928074d2d6f0d4ca26fd1f4ea1ab9ad9bfe,10239929654957,10239932290957,10239932894438,0.603481,3.239481,0.2449123779188085,0.47720259914362284,0,,3.748517
167,10239318299765,10239929145921,103.150004909,isolation_forest,b2e33faadd6fca151c7e8ee0e3c33928074d2d6f0d4ca26fd1f4ea1ab9ad9bfe,10239929654957,10239929856550,10239955180766,25.324216,25.525809,0.3820167685307974,0.4833547401595273,0,,26.034845
167,10239318299765,10239929145921,103.126948915,rms,b2e33faadd6fca151c7e8ee0e3c33928074d2d6f0d4ca26fd1f4ea1ab9ad9bfe,10239929654957,10239931832309,10239932124772,0.292463,2.469815,0.4979366278731441,1.296361072562011,0,,2.978851
168,10239933885234,10240546640037,103.747766568,tflite_autoencoder,3378c59dd70a5e43c5b61c32da91992f49445d805979d046a117e7046d0c2bef,10240547381908,10240547931352,10240552942425,5.011073,5.560517,0.3178119695470561,0.47720259914362284,0,,6.302388
168,10239933885234,10240546640037,103.76924147,isolation_forest,3378c59dd70a5e43c5b61c32da91992f49445d805979d046a117e7046d0c2bef,10240547381908,10240548098111,10240574417327,26.319216,27.035419,0.3898310400607642,0.4833547401595273,0,,27.77729
168,10239933885234,10240546640037,103.742707773,rms,3378c59dd70a5e43c5b61c32da91992f49445d805979d046a117e7046d0c2bef,10240547381908,10240547598278,10240547883630,0.285352,0.501722,0.5717149309759332,1.296361072562011,0,,1.243593
169,10240553405777,10241164523395,104.363095907,tflite_autoencoder,f9df482070f1f4f2adfdf8ea271550c3a7c298d7a68c044c5629f78f2362e837,10241165404747,10241167672431,10241168271764,0.599333,2.867017,0.2709269219844093,0.47720259914362284,0,,3.748369
169,10240553405777,10241164523395,104.38441768,isolation_forest,f9df482070f1f4f2adfdf8ea271550c3a7c298d7a68c044c5629f78f2362e837,10241165404747,10241165966284,10241189593537,23.627253,24.18879,0.38439679308688424,0.4833547401595273,0,,25.070142
169,10240553405777,10241164523395,104.36074013,rms,f9df482070f1f4f2adfdf8ea271550c3a7c298d7a68c044c5629f78f2362e837,10241165404747,10241165630672,10241165915987,0.285315,0.51124,0.5441820462493051,1.296361072562011,0,,1.392592
170,10241171016875,10241782461679,104.981425765,tflite_autoencoder,b4ab8f6f03169519738bb40d67ebe749d743829bfbc1b6c9a26f6edf6f3ab0ec,10241783499104,10241786042233,10241786601622,0.559389,3.102518,0.26550527231823057,0.47720259914362284,0,,4.139943
170,10241171016875,10241782461679,105.003897482,isolation_forest,b4ab8f6f03169519738bb40d67ebe749d743829bfbc1b6c9a26f6edf6f3ab0ec,10241783499104,10241784079993,10241809073339,24.993346,25.574235,0.38992885933849397,0.4833547401595273,0,,26.61166
170,10241171016875,10241782461679,104.978856858,rms,b4ab8f6f03169519738bb40d67ebe749d743829bfbc1b6c9a26f6edf6f3ab0ec,10241783499104,10241783719067,10241784032715,0.313648,0.533611,0.516514834296308,1.296361072562011,0,,1.571036
171,10241787770400,10242399031963,105.59756392,tflite_autoencoder,e4c35df4173dce255a5f389ddca173ef5834ca178d0ab179e9e4a050926d482f,10242399554463,10242400018185,10242402739777,2.721592,3.185314,0.2578269118446004,0.47720259914362284,0,,3.707814
171,10241787770400,10242399031963,105.62181771,isolation_forest,e4c35df4173dce255a5f389ddca173ef5834ca178d0ab179e9e4a050926d482f,10242399554463,10242400171740,10242426993567,26.821827,27.439104,0.38115947209096984,0.4833547401595273,0,,27.961604
171,10241787770400,10242399031963,105.594780439,rms,e4c35df4173dce255a5f389ddca173ef5834ca178d0ab179e9e4a050926d482f,10242399554463,10242399735425,10242399956296,0.220871,0.401833,0.4937559041110155,1.296361072562011,0,,0.924333
172,10242404394517,10243016040562,106.217102259,tflite_autoencoder,3b035d9cb208f86a1c795254b5329ac8b6eeaed5f8a37a5f6843c0f4c349b757,10243016765228,10243017349746,10243022278116,4.92837,5.512888,0.25437315582021,0.47720259914362284,0,,6.237554
172,10242404394517,10243016040562,106.238159217,isolation_forest,3b035d9cb208f86a1c795254b5329ac8b6eeaed5f8a37a5f6843c0f4c349b757,10243016765228,10243017494746,10243043335074,25.840328,26.569846,0.39278715207462006,0.4833547401595273,0,,27.294512
172,10242404394517,10243016040562,106.212128852,rms,3b035d9cb208f86a1c795254b5329ac8b6eeaed5f8a37a5f6843c0f4c349b757,10243016765228,10243016996061,10243017304709,0.308648,0.539481,0.5216209043282174,1.296361072562011,0,,1.264147
173,10243024282004,10243634621160,106.832839784,tflite_autoencoder,a780029c0c1aaa0211bd7858efffc4c957c9fef12916e1771db75cce9db372b5,10243635505586,10243636094938,10243638015641,1.920703,2.510055,0.23896850608496342,0.47720259914362284,0,,3.394481
173,10243024282004,10243634621160,106.853924001,isolation_forest,a780029c0c1aaa0211bd7858efffc4c957c9fef12916e1771db75cce9db372b5,10243635505586,10243636236493,10243659099858,22.863365,23.594272,0.37740319048685783,0.4833547401595273,0,,24.478698
173,10243024282004,10243634621160,106.830866025,rms,a780029c0c1aaa0211bd7858efffc4c957c9fef12916e1771db75cce9db372b5,10243635505586,10243635745327,10243636041882,0.296555,0.536296,0.48457331931087755,1.296361072562011,0,,1.420722
174,10243641914140,10244251850981,107.450514216,tflite_autoencoder,446c8217691ca0a51267ed5aa74e2ada2d75261e83a8ac76f988aaf83d8a8ac4,10244252934000,10244253484740,10244255690073,2.205333,2.756073,0.22553836492730284,0.47720259914362284,0,,3.839092
174,10243641914140,10244251850981,107.473897266,isolation_forest,446c8217691ca0a51267ed5aa74e2ada2d75261e83a8ac76f988aaf83d8a8ac4,10244252934000,10244253626148,10244279073123,25.446975,26.139123,0.3825171417253001,0.4833547401595273,0,,27.222142
174,10243641914140,10244251850981,107.448261494,rms,446c8217691ca0a51267ed5aa74e2ada2d75261e83a8ac76f988aaf83d8a8ac4,10244252934000,10244253149296,10244253437351,0.288055,0.503351,0.4899986662129742,1.296361072562011,0,,1.58637
175,10244257218221,10244869219622,108.068872333,tflite_autoencoder,ed575a09aed37d5d14403a7d1c611430b375d58a13ba84d5bfd9dc092a66f141,10244869726659,10244872948951,10244874048190,1.099239,4.321531,0.25905966913904016,0.47720259914362284,0,,4.828568
175,10244257218221,10244869219622,108.090551322,isolation_forest,ed575a09aed37d5d14403a7d1c611430b375d58a13ba84d5bfd9dc092a66f141,10244869726659,10244869956751,10244895727179,25.770428,26.00052,0.3816191004655727,0.4833547401595273,0,,26.507557
175,10244257218221,10244869219622,108.068174963,rms,ed575a09aed37d5d14403a7d1c611430b375d58a13ba84d5bfd9dc092a66f141,10244869726659,10244873177580,10244873350820,0.17324,3.624161,0.5026022400971173,1.296361072562011,0,,4.131198
176,10244875010726,10245485456636,108.683807663,tflite_autoencoder,abc93333739cc493885fee91eebb1b293cd809f8904dd51731f8dbbf9056ec23,10245486301764,10245486525782,10245488983520,2.457738,2.681756,0.22530288487707484,0.47720259914362284,0,,3.526884
176,10244875010726,10245485456636,108.707399353,isolation_forest,abc93333739cc493885fee91eebb1b293cd809f8904dd51731f8dbbf9056ec23,10245486301764,10245486993782,10245512575210,25.581428,26.273446,0.3777369648265011,0.4833547401595273,0,,27.118574
176,10244875010726,10245485456636,108.681771054,rms,abc93333739cc493885fee91eebb1b293cd809f8904dd51731f8dbbf9056ec23,10245486301764,10245486781523,10245486946911,0.165388,0.645147,0.49377315733613725,1.296361072562011,0,,1.490275
177,10245492817218,10246103872591,109.302504303,tflite_autoencoder,7fae5eff21e14c4ac3e00d04a0b5c54ee5de565e613b6067ef38f8692ccfe1b8,10246104849590,10246105412941,10246107680160,2.267219,2.83057,0.2450280066569762,0.47720259914362284,0,,3.807569
177,10245492817218,10246103872591,109.330063914,isolation_forest,7fae5eff21e14c4ac3e00d04a0b5c54ee5de565e613b6067ef38f8692ccfe1b8,10246104849590,10246105556793,10246135239771,29.682978,30.390181,0.3817611429307392,0.4833547401595273,0,,31.36718
177,10245492817218,10246103872591,109.300190917,rms,7fae5eff21e14c4ac3e00d04a0b5c54ee5de565e613b6067ef38f8692ccfe1b8,10246104849590,10246105081089,10246105366774,0.285685,0.517184,0.5181767774378796,1.296361072562011,0,,1.494183
178,10246112661153,10246721215456,109.921098166,tflite_autoencoder,318842d5168e0da5e8b60d9160e91615c7417bf17f60670ec8be48c7be10b13d,10246722415066,10246725666913,10246726274023,0.60711,3.858957,0.2404177524581487,0.47720259914362284,0,,5.058567
178,10246112661153,10246721215456,109.945284356,isolation_forest,318842d5168e0da5e8b60d9160e91615c7417bf17f60670ec8be48c7be10b13d,10246722415066,10246723072954,10246750460213,27.387259,28.045147,0.3880354420616235,0.4833547401595273,0,,29.244757
178,10246112661153,10246721215456,109.917831448,rms,318842d5168e0da5e8b60d9160e91615c7417bf17f60670ec8be48c7be10b13d,10246722415066,10246722691917,10246723007305,0.315388,0.592239,0.5060127946595755,1.296361072562011,0,,1.791849
179,10246728175261,10247338590341,110.537894589,tflite_autoencoder,ed294bf9eeae9772e81232f7bfcddd7404124f6ea58387ffb8d1ba3398f52109,10247339352506,10247339857598,10247343070446,3.212848,3.71794,0.24438689471789368,0.47720259914362284,0,,4.480105
179,10246728175261,10247338590341,110.562773463,isolation_forest,ed294bf9eeae9772e81232f7bfcddd7404124f6ea58387ffb8d1ba3398f52109,10247339352506,10247340040339,10247367949320,27.908981,28.596814,0.3806299902184512,0.4833547401595273,0,,29.358979
179,10246728175261,10247338590341,110.534640686,rms,ed294bf9eeae9772e81232f7bfcddd7404124f6ea58387ffb8d1ba3398f52109,10247339352506,10247339589043,10247339816543,0.2275,0.464037,0.505819835850372,1.296361072562011,0,,1.226202
180,10247344761369,10247956143189,111.15794223,tflite_autoencoder,51425a73a617f3ba9951904645df722421b4c22e72086ca2844bae112fbc9862,10247956992854,10247957567205,10247963118087,5.550882,6.125233,0.227984067103873,0.47720259914362284,0,,6.974898
180,10247344761369,10247956143189,111.183544158,isolation_forest,51425a73a617f3ba9951904645df722421b4c22e72086ca2844bae112fbc9862,10247956992854,10247957707502,10247988720015,31.012513,31.727161,0.3778423766027883,0.4833547401595273,0,,32.576826
180,10247344761369,10247956143189,111.152341663,rms,51425a73a617f3ba9951904645df722421b4c22e72086ca2844bae112fbc9862,10247956992854,10247957226428,10247957517520,0.291092,0.524666,0.4821932349085941,1.296361072562011,0,,1.374331
181,10247965546306,10248576352293,111.778473501,tflite_autoencoder,87f9182c01e609491fa9c2559026e23a131949d87f1880583d85e08ff03091d8,10248577400681,10248577997328,10248583649358,5.65203,6.248677,0.24383550911920318,0.47720259914362284,0,,7.297065
181,10247965546306,10248576352293,111.806261611,isolation_forest,87f9182c01e609491fa9c2559026e23a131949d87f1880583d85e08ff03091d8,10248577400681,10248578148513,10248611437468,33.288955,34.036787,0.3851240221399582,0.4833547401595273,0,,35.085175
181,10247965546306,10248576352293,111.772766471,rms,87f9182c01e609491fa9c2559026e23a131949d87f1880583d85e08ff03091d8,10248577400681,10248577651384,10248577942328,0.290944,0.541647,0.4834834154147198,1.296361072562011,0,,1.590035
182,10248588456221,10249190429204,112.388708194,tflite_autoencoder,3a77c6167463e29bc004c26fa3e206d7f0658965b6a96d699400dccfd4c5fdba,10249191239406,10249191818831,10249193884051,2.06522,2.644645,0.22744325371085417,0.47720259914362284,0,,3.454847
182,10248588456221,10249190429204,112.411543793,isolation_forest,3a77c6167463e29bc004c26fa3e206d7f0658965b6a96d699400dccfd4c5fdba,10249191239406,10249191954202,10249216719650,24.765448,25.480244,0.380041675518394,0.4833547401595273,0,,26.290446
182,10248588456221,10249190429204,112.3865944,rms,3a77c6167463e29bc004c26fa3e206d7f0658965b6a96d699400dccfd4c5fdba,10249191239406,10249191478721,10249191770257,0.291536,0.530851,0.49738994870366826,1.296361072562011,0,,1.341053
183,10249195335790,10249807553277,113.006503655,tflite_autoencoder,c03ce52b56bd7f1fcba734894d07d79e7d0945a513e1b0daf912a45bcae385af,10249808566961,10249811222254,10249811679512,0.457258,3.112551,0.23557405276253243,0.47720259914362284,0,,4.126235
183,10249195335790,10249807553277,113.029066347,isolation_forest,c03ce52b56bd7f1fcba734894d07d79e7d0945a513e1b0daf912a45bcae385af,10249808566961,10249809105016,10249834242204,25.137188,25.675243,0.3818851813331294,0.4833547401595273,0,,26.688927
183,10249195335790,10249807553277,113.003883955,rms,c03ce52b56bd7f1fcba734894d07d79e7d0945a513e1b0daf912a45bcae385af,10249808566961,10249808773127,10249809059812,0.286685,0.492851,0.49730158121449547,1.296361072562011,0,,1.506535
184,10249812864918,10250426250294,113.624671413,tflite_autoencoder,3a8fd12bf5ed61a5733f894d577fea8f817bd674700fca72efaafe6e246b5ace,10250427117718,10250427356681,10250429847270,2.490589,2.729552,0.24297512630436083,0.47720259914362284,0,,3.596976
184,10249812864918,10250426250294,113.648060419,isolation_forest,3a8fd12bf5ed61a5733f894d577fea8f817bd674700fca72efaafe6e246b5ace,10250427117718,10250427624496,10250453236276,25.61178,26.118558,0.3786122450684549,0.4833547401595273,0,,26.985982
184,10249812864918,10250426250294,113.624860932,rms,3a8fd12bf5ed61a5733f894d577fea8f817bd674700fca72efaafe6e246b5ace,10250427117718,10250429910178,10250430036789,0.126611,2.919071,0.5009574159224854,1.296361072562011,0,,3.786495
185,10250431754342,10251043766683,114.242073229,tflite_autoencoder,81c0e6e898ebebabdeffbee859cefc7b8253aae370914f9c7eb151b3a9ff488a,10251044680719,10251045229181,10251047249086,2.019905,2.568367,0.24587562848510677,0.47720259914362284,0,,3.482403
185,10250431754342,10251043766683,114.265670679,isolation_forest,81c0e6e898ebebabdeffbee859cefc7b8253aae370914f9c7eb151b3a9ff488a,10251044680719,10251045355348,10251070846536,25.491188,26.165817,0.3889126577178068,0.4833547401595273,0,,27.079853
